PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC22;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;PC43;PC44;PC45;PC46;PC47;PC48;PC49;PC50;exp
6.768312139017917;8.354721130755372;2.104132083617877;-0.25740714340098725;1.6754240415728554;0.5394155735708163;-0.8088128338824849;-0.9938940038433307;-0.23917616788264;-0.5832569699747746;0.689402830656485;-0.30922028546305735;3.7697808204021515;0.24699210791627496;-1.3334180319551074;-1.2543468528976622;0.02649930442738646;-0.10980550691228881;-0.6170857192688038;-0.7445052932482452;-0.33043205593762826;1.0336484691683565;-1.1556575257175399;0.363410585357205;0.5446991135370365;0.9687637240849892;0.5112107878223683;-1.2784685572635377;-0.8431105232418172;-0.32612778589283076;-1.423384439827895;-0.6431581488753667;1.2248493974471772;-0.8589411629928358;0.29592674536334723;0.6021901663678649;2.512873704095005;0.03009467516119979;-0.6764364428981928;0.30012982688661644;-0.9525314464159046;0.5224269512731912;-0.8990167570834762;0.05772913925126086;0.7075230011140834;-0.2658138538618383;2.459975745158651;-1.677241049289728;-0.8341269037746506;0.06698132881597324;True
-0.19974308108060226;4.836018317152016;-1.5026052279356796;2.913523190023896;2.3723871552258364;0.35557000832141794;-2.8461793578543646;-0.8905856897098812;-0.5960445269569615;-1.608993495415852;-0.9138734136144532;0.13759889748395604;0.058678637506716425;-0.4377452501612338;0.5520991904107536;0.7159755108310693;-0.23467537807356864;-0.7568651168019616;-0.8239858337890063;0.0014809686827526036;0.6712555283637254;-1.3999797852181757;-0.465023679121076;0.38382868513876756;0.5688032421700524;-0.9636952878316902;0.34473765105263743;1.7094658716390216;-0.9841195291217442;-0.8090763281218325;0.5679182975544095;-0.2668720302660076;0.020385925394540927;0.29031206258734876;-0.4548329835098237;0.09858954825243821;0.3490956267284365;0.20688805718961378;0.6480931565174982;0.6271019278060415;-0.40779948520311005;0.2296998596339242;0.17319959302528012;0.6382797590823551;0.6532681471056676;0.572908723773238;-0.4327785906997738;-0.16274575388503984;-0.13815068458402568;0.013161587365624582;True
-0.023354173666391344;1.115231803631214;-0.7501905667988353;-1.0113221804544057;0.5843201611112846;-1.2300135248142878;0.17160574603282536;-0.8675031710968677;0.18932196436830095;0.3704124025846285;-0.760443387417068;0.48271888110666766;-0.22039073851566532;0.04998151075059322;0.033695062825457645;0.8151574134141063;-0.12598026218055483;0.17221236018009317;-0.7715264142009006;-0.6793755179602343;-0.6264002070227498;-0.23438045632871574;-0.12300046744509106;0.125846306064962;0.03407589847023688;0.13936366021936397;0.5014922160208307;0.16350868250295178;-0.23818530693601375;0.08364070083726874;0.10560364531717054;-0.07168704022243617;0.5558039811540247;0.12785533320987377;0.11773502607859754;0.34414276971626107;0.31412444639805476;0.1246823226470471;-0.11873010325170845;0.23307999728950346;-0.021992832599766775;0.31846015390387306;-0.20008287780219258;0.31797411607343445;-0.18146227713895674;-0.3274484465011752;0.07683358484361327;0.008030699901977939;0.38128517325219735;0.2382913420148038;True
3.6099058179578227;1.4879264640970946;-0.47211084929677194;2.135314733208739;3.654997306144225;-3.4507510380045017;0.2838448639961843;1.5208329995525907;-0.7130314554517911;-0.8048238939451365;-1.5509212005408766;-1.1538952776735778;0.7192930600484939;-0.5730904388100252;-1.9947537104125403;0.94285025143204;1.5682509362828139;0.6034807932366592;0.15447964134863;0.1799251333021364;-1.0090284053129;-0.3509362517941651;-0.9963893651938799;-0.604104612380566;0.4647912989053842;-0.22309860487323813;-0.4834201987357099;0.20471506940151535;-0.9750514482396673;-0.3824294999345902;0.41661080958008423;-1.0988912971334168;0.18452518962364026;-0.33166624881778867;-0.1526874424194226;0.32081391368182743;-0.42506795481199244;1.026688339641797;0.2256721874612208;-0.19224161229623093;0.12034600893478112;-0.0402679615693651;0.17258976888354266;0.04167759838510395;-0.13931216791872988;-0.04829644206529868;0.38323609383628954;-0.503579564667373;-0.45447975811420926;-0.24735978436692763;True
-0.6853201334715607;4.340080056007616;-1.8739445989283585;2.449575154129964;3.155867669680955;0.5830743830513255;-1.8383256052754504;-1.257124810672742;0.1532821706959348;-1.2366726391822196;-0.5321997297684058;0.5124102392392811;-0.6612246305736459;-0.13894579071756263;-0.10951444838121455;0.21974936719183352;0.13972534818012228;-0.8782991524094526;-0.25852662746720867;0.3178072943021145;0.2098853716148128;-0.9159371308042425;-0.6876679234433046;0.4263189719979724;1.5478848181690292;-0.4167794769592738;0.9668314696094089;0.6488242150348569;-0.5449295706401762;-0.9951964435355133;-0.1360233424776438;0.08640565487630217;0.5429785255002791;-0.08038387326390711;-1.2031220977330022;0.17856875301725025;0.6992950736298305;0.32434300608239985;-0.042605173636058154;0.42919310278786565;-0.9165613635313974;-0.16253942911028274;-0.7119342483749371;-0.06904169425900863;0.17345023085148223;0.3178778441867508;-0.20218530800098442;-0.5997199587132017;0.38306402695388636;-0.4285096610883905;True
0.3684600037342079;2.398976875321342;-0.8580147662281693;-0.14927293033156594;1.2309687527971018;-0.2963151380545607;-1.0697977348043834;-1.1192332548722943;-1.3365964908271122;0.5346056135314202;0.3679916570845728;0.6774968355858908;-0.6230789349665621;0.6908403677575389;-0.3068341463231311;-0.15572060621947373;0.5704419865147923;-0.08677662495968883;-0.137593293013691;0.10384289452277021;-0.6539491182100011;2.5717205168487727;-0.8228619624769666;-0.5642685161040478;1.093866347949451;-0.4818785507691169;0.383017863967746;0.8568220511121339;-0.5369128886763721;1.3663408427443011;0.8348821417816275;-2.5232166296944203;0.024428939769377878;0.11736232945232829;-0.26567991595856577;0.3657828009898516;-0.3202484449823205;0.22988854261665995;0.2825115626998233;0.3689582312322014;-0.4105271911005888;0.3840075667196716;0.25178562608331645;-0.8469564339686737;0.9476650117933428;0.9936742975299435;-0.5147274478344901;-0.5258497293420705;0.353232275364897;0.5276372294690824;True
0.5822604773380757;6.720543215220192;0.7558303277164471;-1.3613067140271005;2.618806631464844;-1.879088321893767;0.34926653950052455;-2.092651406849656;-0.7961743135181328;0.655926019733085;-0.6420590763241345;-2.7775179852789416;1.1454549240239094;-0.8547894358748516;-0.052248622092873176;-0.015871140901065242;0.26763991997987124;0.7099166272865511;-1.3461808708514469;-0.763509200176002;-0.1013060422280389;1.1825371679816765;-0.6471135573265958;-0.15519912321510168;0.554101492158867;1.060325020536891;-0.35397841562327137;-0.2921635791344017;0.2176233272558255;-0.31410532795197293;1.1590286507755752;0.8381764542114722;-0.32196869167016995;1.1565222602025549;0.4655950911245223;1.4495845615698237;0.7004531625969994;0.3108385148652248;-0.1178257073025406;0.09647531834684686;-0.43793028905778253;0.8670563831121443;1.2143435526824413;-1.127642768629;-0.1734956085084874;0.6405811664725483;0.87823421506431;0.7011955670004801;-0.7808893048075582;1.3017828929463624;True
6.220406739647934;3.954467453960469;-1.9414884347699766;1.4276876679930384;1.7565839403512367;-1.610418077979735;0.20344138424471297;-2.9629530271078783;-2.4713210682980327;-0.5818173828072044;0.236481270413196;2.5434252371932;-0.12420450436181826;-1.1134919878925211;-2.230670771068943;0.32153559614373384;1.8422698550821384;0.2505487580524736;0.3479461047355684;-1.3029089381147285;0.380273082706028;0.5599321721398205;0.0009927585134609901;1.1869105459440432;0.29164811451220246;-0.5427848409330274;0.6804298916060988;-0.6694546540044072;-0.3966749632775691;0.2186726122851635;0.15467442856290342;1.4764401932480429;-1.2393675651765146;-0.4931093845188825;0.9901018402333552;-0.21070575808232447;-0.4489748218018623;1.2741179740025494;0.43310159423247674;1.1030516182056918;-0.4242199328955034;-0.8616365152653945;0.9641368179036148;0.8244158628821272;-0.10599062459791592;-0.7339937108147372;-0.5267899158345362;0.3534007686855135;-0.29073465903953366;-0.3594690757313632;True
-0.24066247260128776;1.127974140653306;0.14691117052043873;0.40307544401330686;1.575556677273572;0.10213121848844225;-0.03690329083325114;-1.2506573154091492;-1.7203153361756085;-0.7570304566505114;0.04659325074919493;-0.5130935779357386;-0.21718704552659462;0.5551069729611953;-0.6652377609936798;1.7751953100822762;-0.6282034832723775;0.3697847923967677;1.3696239863836084;0.5771984912219736;-0.4857764053058853;1.6408925663900777;-0.15638461137912207;-0.8590950619943517;-0.3531091679105845;-0.043968686792933954;1.3260202626760411;0.323163979230145;-0.09145114476387037;0.0223904874603576;0.24813779481039805;-0.3569512686741585;0.2321882401923202;0.35752482122020474;-0.3022424909173427;0.09430322475416296;0.7166493959471456;0.654035425303509;-0.267396280953306;0.3547005262365087;0.6540003774231261;0.3593918821592288;-0.0021662066474917863;0.017866389079351844;-0.11223865677870791;-0.022667268063632062;-0.184924687587114;0.38816992572979786;0.1416623744686703;-0.4048714712776218;True
3.208280652573584;5.206862854287346;-1.35453814069864;3.7136113219462086;3.830505715879071;-0.6061234955165018;-0.7069556404891022;-0.7722787949904849;0.8765490939021194;-1.3006274514418001;0.8025931316815218;-0.43492971161271027;-0.9123002684572905;-0.04919276599859927;0.6474466316448726;0.6794718482719923;0.11127539227905886;-1.4964274130112447;0.3731113288008435;0.7133177627509298;0.3253791504783362;-0.7616868808706948;-1.9139330484453425;0.740769350030206;1.9197929840441965;0.31693778716596305;0.4102615286672616;-0.46495304884488803;0.40041882153571784;0.09385889164690044;1.0695107736894056;0.07264875777647481;-1.0256895227544407;-0.04462225249474601;-0.6860128355110768;1.0833723264221065;0.9920249921483388;0.9099081131070943;0.0005637171757122694;-0.02353905183297869;-0.42094325989889664;-0.38531055487291505;1.0460183562379453;-0.4441329241068558;0.5353063925097167;-1.52970816024039;-0.21005945186347835;0.4735074850337774;0.6298617458102252;-0.550004666858598;True
