PC1;PC2;PC3;PC4;PC5;PC6;exp
2.99679145476701;2.535527316293419;-0.3370006084009914;0.4801721764961945;1.1458100348557752;-3.849484010657442;True
3.5833955452216584;3.6647844434954626;-0.06960017739741792;1.6180933956317722;2.2742136323888853;-3.210395423891966;True
4.418341780627005;-1.287828554769671;4.506885898449128;0.4963763456817066;2.6674457185840805;-2.5556460057408925;True
5.008752507116913;1.4957681162419632;0.8129333213139438;0.5460182808521481;1.788408361034765;0.8285882842172729;True
-0.31593200070381766;7.562694567305729;3.8758807391464347;0.5080187465257446;0.7062469038654988;-0.22717692574067538;True
4.044588696715688;-0.0031991883934303147;3.4891074179761556;2.8208072424274464;1.5154940177926304;-1.166844887415674;True
-0.5962776973502968;3.2196489740171144;-0.6956800342184624;-1.0690643152991741;0.6627207292615731;-2.247956138993027;True
-0.1719734900089127;4.587099275884802;0.26809042254382376;0.18898741829852184;0.9781075148844661;-1.8988459153145287;True
0.019259398899236835;1.2611663877404977;-0.26152191714266604;-1.6706706587525253;0.6653807683556622;-1.996310264689767;True
3.351574820841659;2.4677863629142296;-0.058143433117543386;2.611343417482291;4.651104015823473;-0.7404560140170189;True
5.872259085264733;4.042685126802592;-1.046356396666087;1.19428451391588;1.9850406113765455;-1.4262144340240093;True
3.525878009063913;0.5872951933140895;0.9686371974506708;0.5812166688419299;0.465616863972135;-2.6068621144001547;True
0.1796897372383211;2.5207758507826665;-0.026457158292801694;-1.533397608120253;2.731139251479103;-0.7707076706732698;True
-0.259011965642532;5.146462373284908;2.556081547767194;2.3432933574145562;0.05655704317895138;0.4972743368148754;True
-0.2273594186125117;2.1192850954012856;0.13269763249116376;1.0790477687447393;-0.8033610894505218;-0.9728883888263067;True
4.230000055272396;-1.4696288325004683;4.619882184216143;0.9032123939969188;2.384243037090224;-2.20624192510937;True
-0.9158859756456236;3.043600809749722;-1.4354889164313969;2.4138966801206116;2.8258591971029148;0.25899718725636367;True
3.8478316798084835;5.730728818512047;1.306597713922483;1.2517762872644027;-0.28010119228329017;-3.6082168535997985;True
3.5722271180129606;4.019364645216155;-1.4437839729647384;1.3131986203679802;3.888653385664375;-2.214788708013569;True
2.883398479448069;-0.14729270401863917;0.6427437234042372;1.0212673694707983;0.23282004302417825;-1.8794073053341869;True
4.128764110143395;2.119801701394393;-1.2789828167645354;2.2805542620107553;-0.5623846355877509;-1.9924998457345775;True
3.6701252669598823;2.5206887814798637;-0.40893785205532523;1.4163893816260364;0.791794553457275;-3.595735309617084;True
2.63807695070601;2.6795359059077284;1.711631719890838;1.6618923060930657;1.859257127134481;-1.2119058385568162;True
1.316790720293996;2.1954709092862723;0.9095201804577904;0.655770318146972;0.8281013940907452;-1.6210311895906473;True
0.3884344897387495;7.7460006951505465;3.386706457130495;-0.23751737990983596;3.1537364246785518;-1.0606019045816073;True
3.7541058254337716;0.7379018808532241;0.5233884978853216;0.5745704974695494;1.4356654260705377;-2.719423867671654;True
5.072405606683849;3.9935468170810786;-0.1945986725951168;1.1915177655622422;2.0565954212475948;-1.740417353180714;True
6.190302878243918;2.9069958259930218;-1.4849382645378562;1.452806564626903;2.872981188567981;-0.12859451101007793;True
3.0365806206385058;1.605494844701251;-0.44134753381871916;3.8355427118371614;3.227835562036605;-0.6428803193659657;True
0.19485038569308155;2.8794671642314835;0.5059982429123802;-2.0792903136823555;0.32251635191488603;-2.6881800182710656;True
3.4688139589243008;-2.2612315697569105;5.101578236983515;1.2076880121761544;2.232570400682139;0.061619880651967024;True
-0.21267070113781197;1.8157729846215673;-0.16783284687051922;0.8878430282340398;2.8865857511419786;0.12452809490240824;True
0.19485038569308155;2.8794671642314835;0.5059982429123802;-2.0792903136823555;0.32251635191488603;-2.6881800182710656;True
3.9338561126478724;-1.6360924538785135;4.745191610226242;1.2460026412713232;1.7570091635130676;-0.5623912794032306;True
3.5722271180129606;4.019364645216155;-1.4437839729647384;1.3131986203679802;3.888653385664375;-2.214788708013569;True
-0.026513403136140937;3.022971727461028;-0.49703885581145585;-1.1440688691002037;3.8299223096047337;-1.5965438368233045;True
0.062214963500513865;1.066615031946232;-0.10877678965984533;-1.6332429403596413;0.8351739111209223;-0.7559045045913885;True
0.017680557228950896;0.8257825770890652;0.01673777238359636;-0.7618758869332741;1.3976262545269125;-0.6849090194777813;True
2.441395065589144;0.2575236380296353;1.0825354985254045;1.3090848557901316;1.164613241626388;-0.2892102905186896;True
-0.06421742196487645;0.9833013155371114;-0.41449298701997683;-0.9966161488785327;0.87305611512702;-0.8159422276883644;True
3.3096530356520044;-1.9336127367570541;5.045558958243177;1.1529449414910662;2.19116461254736;0.11206749084129622;True
3.3979460472802403;-1.7989154380889354;5.17549833419311;1.1463067485029357;2.1424241396738606;0.013674253969890748;True
0.062214963500513865;1.066615031946232;-0.10877678965984533;-1.6332429403596413;0.8351739111209223;-0.7559045045913885;True
3.8918602174106347;3.3523748227891517;-1.3559272508212779;2.2641203214334316;3.3964064525527378;-2.164763995284275;True
3.6408224223519765;3.56994632014948;-1.4300679597703925;1.2309394352227645;3.1772012053399634;-2.2933775415422337;True
-0.305199488076234;3.4778690304274855;-0.7336127430726236;0.4077937724191948;3.161610996096156;-0.9095034952760204;True
4.4379166083896875;-0.8468972726746447;3.8827703917463943;0.10845488395710735;2.3210238575673423;-2.1275135447928593;True
3.7694100217061717;1.9960905488362246;-0.6116681770244183;2.4754957657227967;3.316736942709019;-2.9905357078261394;True
6.5950655788882155;3.2074422892832466;-0.6917404254971468;-0.10577381374764103;0.17163967789621326;0.3425663657252653;True
3.4640484745648874;2.0480729519994534;-1.2913684866053265;3.075253790700623;2.4074192506181973;-0.2236992477481201;True
0.010624711742573165;4.076045502657058;-0.12644674776084264;0.3024224684289146;3.4257723704175715;-1.3571379334647995;True
3.351574820841659;2.4677863629142296;-0.058143433117543386;2.611343417482291;4.651104015823473;-0.7404560140170189;True
4.2592436668658396;1.2390342018496432;-0.7308904227300956;0.20538973166577662;0.7415594714480058;-1.6552111047973506;True
3.6221882379363324;-1.4322091179817975;4.51261237777649;1.442621420244151;1.710851518637488;-0.6371831653767284;True
2.856740259154315;1.6774368172209715;-0.46682910560906343;3.281155511979831;1.860617846420833;-0.9454018274337048;True
3.749554648490827;1.2495504638885548;0.6778227530359636;-0.6173934505685462;2.2238091197098058;-1.782575086693148;True
7.682005342506047;5.6261131250297804;-0.6129853247211435;-1.1476478937626962;1.6253327472840802;2.396180084754851;True
1.2084177524369557;1.927241283399952;-0.5553611924151398;3.302363892822682;3.287177920575035;-0.12711179883079854;True
3.503785573191286;1.9421815291532973;-0.5874527143412569;2.4906253033734775;1.1385373495098174;-2.3264565910932564;True
4.0459267976249444;-1.938212245177704;4.638415560883302;1.4401848220236981;2.090091254844749;-0.7964931612586162;True
3.31527664421336;2.208534851320391;-1.5521197175018728;2.928960494333156;1.7355982454438865;-1.1217981168645588;True
2.809786517018691;0.8394009935556492;0.262192199410198;0.9342162894149584;0.1429712186559606;-2.485689630477215;True
0.04012866353067406;1.2322373071451078;0.06046779454480733;-0.5710163436456316;1.6263854179936958;-0.7289791155750203;True
